amph_id,mouse_name
bf_00019436,Rpl37rt
bf_00019436,Rpl37
bf_00019408,Dpyd
bf_00019394,Ndufa11
bf_00019394,Gm4943
bf_00019389,Rnf220
bf_00019530,1700030K09Rik
bf_00019367,Dmrt2
bf_00019376,Cbarp
bf_00006142,Elovl6
bf_00006146,Txndc15
bf_00006129,Crip1
bf_00005996,Casp7
bf_00006405,Atad1
bf_00006365,Stk31
bf_00006393,Minpp1
bf_00006396,Fbxw10
bf_00006358,Gbe1
bf_00006350,Ubxn8
bf_00006665,Paqr3
bf_00006265,Ccdc6
bf_00006228,Rps24
bf_00006228,Gm4832
bf_00006790,Chdh
bf_00006621,Nodal
bf_00006480,Slc18a3
bf_00006460,1700071K01Rik
bf_00006460,Phb
bf_00006452,Dmbx1
bf_00006543,Gbf1
bf_00007688,Ccdc177
bf_00006070,Wapl
bf_00006079,Aak1
bf_00006601,Ppa1
bf_00006699,Pcdh15
bf_00006717,Zfp800
bf_00006721,Dlg5
bf_00006733,Dok7
bf_00006735,Nfu1
bf_00006749,Pnrc2
bf_00006762,Adk
bf_00006001,Ptpn13
bf_00006022,Gmcl1
bf_00006021,Gm17359
bf_00006694,Sgms1
bf_00006312,1700112E06Rik
bf_00006311,Birc7
bf_00025763,Acadl
bf_00026407,Jazf1
bf_00026410,Coa3
bf_00026413,Mcm6
bf_00026417,Tmem169
bf_00026418,Fbxl7
bf_00026452,Tmbim7
bf_00026452,Grina
bf_00026210,Gulp1
bf_00026587,Bmpr2
bf_00026586,Sostdc1
bf_00026571,Cul1
bf_00026402,Atxn7l3
bf_00026401,2610028H24Rik
bf_00026395,Yme1l1
bf_00026057,Faim2
bf_00010254,Slc39a1
bf_00026011,Hibadh
bf_00025977,Ggact
bf_00025967,Epc1
bf_00026552,Nab1
bf_00025921,Rpl32l
bf_00025921,Rpl32
bf_00025878,Selo
bf_00025899,Kmt2c
bf_00026267,Psma2
bf_00026265,Tgfbr2
bf_00026190,Ino80d
bf_00026106,Aarsd1
bf_00026151,Lnp
bf_00026148,Evx1
bf_00026118,Faiml
bf_00026118,Faim
bf_00026116,Sap18b
bf_00026116,Sap18
bf_00026366,Eif4b
bf_00026345,Baz2b
bf_00023473,Swsap1
bf_00023658,Cyp4v3
bf_00023629,Ascl1
bf_00023683,Ppp1r12a
bf_00023681,Aatf
bf_00024286,Dkk3
bf_00024248,Mrpl23
bf_00024231,Fam60a
bf_00024225,Grin1
bf_00024185,Tigar
bf_00024308,Cdkn1b
bf_00024146,Rabl2
bf_00024119,Incenp
bf_00024117,Rras2
bf_00024012,Pah
bf_00023975,Ccdc34
bf_00023949,Syt7
bf_00023746,Cnot4
bf_00023875,Slc1a2
bf_00023884,BC030499
bf_00023908,Tmtc2
bf_00024472,Tsg101
bf_00024506,BC051019
bf_00024600,Oxr1
bf_00024819,Xrcc5
bf_00024760,Tdrd7
bf_00024778,Sdhd
bf_00024746,Wdr48
bf_00024846,Ctsb
bf_00024866,Mcm3
bf_00025172,Med30
bf_00024917,Snx19
bf_00024913,Adam17
bf_00025085,Zmynd8
bf_00025467,Slc25a32
bf_00025123,Rgsl1
bf_00024951,Vps13b
bf_00024956,Gid8
bf_00024907,Klhl31
bf_00025008,Rps8
bf_00025353,Ada
bf_00025330,Slco3a1
bf_00025397,Dennd3
bf_00020059,Zfp219
bf_00004073,Pax6
bf_00003980,Calu
bf_00003969,Samm50
bf_00004006,Hps5
bf_00004095,Fahd2a
bf_00005269,Spef1
bf_00005269,6430531B16Rik
bf_00005287,Nrbf2
bf_00005288,Pebp4
bf_00005290,Ado
bf_00005308,Chmp3
bf_00005337,Prom1
bf_00005701,Tapt1
bf_00005774,Rpl26
bf_00005775,Acadsb
bf_00004192,Lyrm5
bf_00005259,Ublcp1
bf_00005240,Pdzd7
bf_00005225,Zranb1
bf_00005205,Dctn1
bf_00005204,Pced1a
bf_00005204,Pced1b
bf_00005172,Cyp19a1
bf_00005165,Adgra3
bf_00004634,Mmp21
bf_00004648,Tcerg1
bf_00004652,Noa1
bf_00004677,Ccdc149
bf_00004690,Puf60
bf_00004693,Inpp5a
bf_00004709,Etf1
bf_00004710,Pstk
bf_00004719,Rgs12
bf_00004759,Nt5c2
bf_00004776,Lgi1
bf_00004788,Rec8
bf_00004796,Ppargc1a
bf_00004803,Bnip1
bf_00004806,Ung
bf_00004815,Sfxn5
bf_00004819,Adrb2
bf_00005506,Arl3
bf_00005454,Clint1
bf_00005444,Rpe
bf_00005348,Faxc
bf_00005979,Arid5b
bf_00004830,Shtn1
bf_00004880,Qdpr
bf_00004881,Kcmf1
bf_00004886,Prelid1
bf_00004889,Sh3bp2
bf_00005122,Rassf8
bf_00005088,Nat10
bf_00005061,Rps10
bf_00005034,Atp5k
bf_00005039,Mob2
bf_00005002,Plekha1
bf_00005138,Zfp143
bf_00004925,Smc3
bf_00004966,Nkx1-2
bf_00004962,Rccd1
bf_00004961,Psmd4
bf_00004957,Spon2
bf_00004951,Chmp7
bf_00004949,Zfyve28
bf_00004991,Tmx2
bf_00004506,Ambra1
bf_00004534,Dbx1
bf_00004581,Elovl4
bf_00004573,Caprin1
bf_00004488,LOC100862433
bf_00004488,Rps16
bf_00004491,Pifo
bf_00005880,Hpdl
bf_00004413,Ppfibp1
bf_00004399,Nfya
bf_00004388,Tspan18
bf_00004283,Wt1
bf_00004244,Eif4g2
bf_00005940,Bod1
bf_00005824,Rnf145
bf_00005922,Nkx3-2
bf_00007506,Dut
bf_00007572,Rnf165
bf_00006826,Cep152
bf_00007360,Ctdspl2
bf_00007350,Mpc2
bf_00007639,Scnm1
bf_00007601,Mecr
bf_00007073,Rnf180
bf_00007055,Tjp1
bf_00007040,Alg13
bf_00007040,Glt28d2
bf_00007015,Mfap1b
bf_00007015,Mfap1a
bf_00006984,2410015M20Rik
bf_00006970,Prtg
bf_00006955,Tbc1d7
bf_00007084,Dhfr
bf_00007250,Lhfpl2
bf_00007207,Vps72
bf_00006914,St8sia3
bf_00007155,Mgat1
bf_00007154,Calml4
bf_00007119,Smu1
bf_00007098,Trp53i11
bf_00006868,Carnmt1
bf_00007441,Ush1g
bf_00000209,Trappc6b
bf_00000225,Ddx6
bf_00000241,Gphn
bf_00000256,Ccsap
bf_00000330,Fez2
bf_00012905,Pam16
bf_00000353,4931417E11Rik
bf_00000353,Jkamp
bf_00000365,Gnmt
bf_00000383,Kat5
bf_00000406,Srf
bf_00000409,Rbm25
bf_00000411,Plcb4
bf_00000424,Kcnk1
bf_00000434,Synj2bp
bf_00000434,Synj2bp-cox16
bf_00000529,Ermard
bf_00000529,9030025P20Rik
bf_00000529,Gm3435
bf_00000531,Aftph
bf_00000563,Ahsa1
bf_00000623,Trerf1
bf_00000628,Ccs
bf_00000664,Kiz
bf_00000669,Hnrnpl
bf_00000680,Mkrn2os
bf_00000687,Emc7
bf_00000688,Tomm20
bf_00000706,Cic
bf_00000710,Slc37a4
bf_00000756,Arhgap11a
bf_00000802,Pcx
bf_00000069,Kmo
bf_00000120,Stx5a
bf_00000176,Gm7020
bf_00000176,Lin52
bf_00000173,Bbof1
bf_00000197,Brf1
bf_00000317,Wdr26
bf_00000279,Arcn1
bf_00000813,Xpo1
bf_00000816,Fh1
bf_00000819,Otub1
bf_00000849,Npc2
bf_00000856,Klhdc3
bf_00000872,Cenpf
bf_00000876,Npas4
bf_00000901,Fstl1
bf_00000924,Fau
bf_00000928,Cep128
bf_00000933,Ddhd1
bf_00000939,Atxn3
bf_00000946,Pi4ka
bf_00000962,Anapc1
bf_00001051,Ugp2
bf_00001070,Pknox2
bf_00001232,Syne1
bf_00001226,Ift43
bf_00001220,Actr10
bf_00001146,Cnrip1
bf_00001168,Naa40
bf_00001105,Lipe
bf_00001098,Hinfp
bf_00001236,Usp2
bf_00001309,Aida
bf_00001329,Drap1
bf_00001344,Itpk1
bf_00001813,Igsf9b
bf_00001804,AU015228
bf_00001804,Gtf2e1
bf_00001773,Fam21
bf_00002014,Mdh1
bf_00001574,Acss1
bf_00001953,Polr2e
bf_00001948,Nkx2-2
bf_00001869,Fbxo11
bf_00001607,Snw1
bf_00001598,Snrpd3
bf_00001643,Nepro
bf_00001688,Btbd17
bf_00001680,Fut8
bf_00001677,Fntb
bf_00001676,Psmc1
bf_00001425,Sik2
bf_00001996,Suz12
bf_00008768,Efcc1
bf_00008782,Arpc4
bf_00008804,Slc25a20
bf_00008309,Ebp
bf_00008154,Dnm1l
bf_00008907,Otud5
bf_00008841,Chchd6
bf_00008816,Tmem43
bf_00008433,Metap2
bf_00008448,Foxp4
bf_00008204,Ptprg
bf_00009020,Nfyb
bf_00008372,Gpkow
bf_00008362,LOC102638183
bf_00008362,Snrpf
bf_00008361,Rnasek
bf_00008350,Hal
bf_00007975,Pnpla8
bf_00007992,Il17rd
bf_00008002,Atp6ap1
bf_00009185,1700001L19Rik
bf_00008225,Slc25a3
bf_00008245,4932411N23Rik
bf_00008245,Dmtf1
bf_00007935,Mfsd4a
bf_00008017,Sort1
bf_00009263,Tmem168
bf_00009122,Ccdc155
bf_00008716,Pex19
bf_00008733,Isy1
bf_00007751,Alg10b
bf_00007774,Iqsec1
bf_00007823,Slc2a13
bf_00007846,Tusc2
bf_00008545,Fam208a
bf_00008557,Dnajb9
bf_00008563,Rrp9
bf_00008569,Fbxl14
bf_00008591,Porcn
bf_00008662,Kmt2e
bf_00008029,Gm9047
bf_00008029,LOC108168208
bf_00008648,Gm3213
bf_00008648,Ube2n
bf_00008517,Acod1
bf_00008091,G6pd2
bf_00008091,G6pdx
bf_00008090,Cerk
bf_00008466,Gramd4
bf_00015337,Atf7ip2
bf_00016383,Phf12
bf_00016454,Armc1
bf_00016478,Ctnnd2
bf_00016516,Asl
bf_00016508,Ndufs8
bf_00016530,Rpusd4
bf_00017005,Pptc7
bf_00017007,Vps29
bf_00016793,Cluh
bf_00016790,Morc2b
bf_00016790,Morc2a
bf_00016770,Emc3
bf_00016819,Fam213a
bf_00016820,Cuedc1
bf_00016929,Ccdc74a
bf_00017059,Smarcb1
bf_00017034,Pafah1b1
bf_00017078,Med19
bf_00017106,Rplp2
bf_00017145,Ksr2
bf_00017166,Iqcb1
bf_00017184,Nf1
bf_00017214,Aspdh
bf_00017239,Supt4a
bf_00017239,Supt4b
bf_00017242,Sh2b2
bf_00017493,Gpr89
bf_00017485,Nlk
bf_00017476,Akap1
bf_00017451,Ppm1d
bf_00017426,Slx1b
bf_00017401,Ssrp1
bf_00017375,Ywhae
bf_00017374,Traf4
bf_00017366,Crcp
bf_00017350,Bco1
bf_00017348,Ube2g1
bf_00017312,Gif
bf_00017294,Tyw1
bf_00017536,Bhlha9
bf_00017552,Tbx5
bf_00016684,Kmt5a
bf_00016686,Tmed2
bf_00016686,Gm10698
bf_00016689,Dnajc30
bf_00016676,Por
bf_00016667,Slc43a3
bf_00016591,Acads
bf_00017581,Cpd
bf_00017610,Polr2j
bf_00012291,Ank
bf_00013651,Rangap1
bf_00012761,Fbxw7
bf_00012755,Tmem237
bf_00013568,Arfip2
bf_00012705,Cetn4
bf_00012705,Cetn2
bf_00012687,Otud4
bf_00012899,Uchl4
bf_00012899,Uchl3
bf_00012906,Glis2
bf_00012925,Neil3
bf_00012947,Atp6v0c
bf_00012948,Pwp2
bf_00012981,Clpb
bf_00012989,Chic2
bf_00012481,Kidins220
bf_00013025,Rnf14
bf_00013027,Inpp4a
bf_00013045,Pih1h3b
bf_00013045,Pih1d3
bf_00013061,Arhgef17
bf_00013132,Ccdc134
bf_00013186,Taf1
bf_00013188,Ankrd50
bf_00013192,Noct
bf_00013202,Nxt1
bf_00013202,Nxt2
bf_00012879,Rpl31
bf_00012879,Rpl31-ps12
bf_00012807,Rnf150
bf_00012459,Ankrd46
bf_00012338,Aff4
bf_00013653,Ube2k
bf_00013421,BC005561
bf_00013421,Thoc2
bf_00013304,Commd5
bf_00013319,Mcts2
bf_00013319,Mcts1
bf_00012646,Aimp1
bf_00012614,Ogt
bf_00012618,Ndufc2
bf_00012620,Rbx1
bf_00012620,Gm9840
bf_00012573,Arxes2
bf_00012573,Arxes1
bf_00012556,Asah1
bf_00012528,Tdo2
bf_00013360,Cdk11b
bf_00010875,Pla2g4a
bf_00010890,Kifap3
bf_00011150,Prrx1
bf_00011063,Odf2
bf_00011238,Notch1
bf_00011241,Sec22b
bf_00011839,Hs2st1
bf_00011833,Surf4
bf_00011818,Ivns1abp
bf_00011697,Ccdc180
bf_00011689,Lhx8
bf_00011920,Npdc1
bf_00012169,Flot1
bf_00012064,Tnni3k
bf_00012069,Tmem183a
bf_00012087,BC034090
bf_00012088,Xpr1
bf_00011727,Aldh9a1
bf_00011703,Ak5
bf_00011702,Man1b1
bf_00011359,Gabbr1
bf_00011377,Zdhhc23
bf_00011391,Tsc1
bf_00011322,1700025G04Rik
bf_00011310,Wdr47
bf_00011303,Ccdc18
bf_00011446,Ttc16
bf_00011455,Barhl1
bf_00012269,Hmcn1
bf_00009324,Fam210a
bf_00009362,Smpd3
bf_00009455,Snai1
bf_00009446,Maf1
bf_00009675,Mettl9
bf_00009614,Cnbd1
bf_00009614,LOC108168946
bf_00009614,LOC108168945
bf_00010469,Edem2
bf_00010566,9930104L06Rik
bf_00009718,Trpc4ap
bf_00009559,Eci2
bf_00009559,Eci3
bf_00009562,Gse1
bf_00009483,Trp53rkb
bf_00009483,Trp53rka
bf_00009477,Ern1
bf_00009439,Twsg1
bf_00009442,Gpi1
bf_00009699,Sacm1l
bf_00010617,Pdcd5
bf_00010617,Gm3837
bf_00010609,Acin1
bf_00009736,Tmem42
bf_00009753,BC068281
bf_00009761,Sdccag3
bf_00009771,Foxq1
bf_00009812,Fbxo30
bf_00010128,Fam217b
bf_00010127,Prpf4b
bf_00010114,Tmx3
bf_00010089,Prr5
bf_00010082,Mylip
bf_00010044,Ugt8a
bf_00009831,Fbxo15
bf_00009823,Tal2
bf_00009821,Znrf2
bf_00010133,Pdp1
bf_00010136,Rbm39
bf_00010446,Pqlc1
bf_00010505,Kif4
bf_00010537,Kctd15
bf_00010384,Nfat5
bf_00010406,Dnaja2
bf_00010412,Arl2bp
bf_00010498,Tppp3
bf_00010478,Socs6
bf_00010175,Gpaa1
bf_00010195,Jph1
bf_00010219,Fanca
bf_00010246,Rreb1
bf_00010363,Gm38422
bf_00010363,Zfp64
bf_00010337,Ctsz
bf_00010818,Sirt5
bf_00010838,Bbs4
bf_00010850,Got2
bf_00010846,Jarid2
bf_00015056,Flii
bf_00015124,Radil
bf_00015320,Nt5c
bf_00015320,Nt5m
bf_00015197,Zfp207
bf_00015201,Chmp6
bf_00015897,Pdpk1
bf_00015895,Gas7
bf_00016178,Gm10651
bf_00016178,Josd1
bf_00015872,Gtpbp1
bf_00015794,Otc
bf_00015829,Tpte
bf_00016217,BC030336
bf_00016218,Slc25a17
bf_00016002,Adprm
bf_00015986,Grid2ip
bf_00015958,Msrb1
bf_00015956,Srsf2
bf_00016040,Tpp1
bf_00015919,Dnaaf5
bf_00015253,Foxl2
bf_00015261,Ankrd40
bf_00015297,Slc25a38
bf_00015772,Slc29a4
bf_00015729,Dnaic2
bf_00015711,Rpsa
bf_00015710,Pdxdc1
bf_00015688,Ndufab1
bf_00015607,Sox9
bf_00015589,Mchr1
bf_00015583,Alyref
bf_00015583,Alyref2
bf_00015570,Hid1
bf_00015391,Dnal4
bf_00015390,Uqcrc2
bf_00015386,Iqce
bf_00015367,Cant1
bf_00015164,Grb2
bf_00015150,Desi1
bf_00015139,Fopnl
bf_00015098,Mprip
bf_00015414,Tob1
bf_00015434,U2af2
bf_00015438,Isoc2a
bf_00015438,Isoc2b
bf_00016125,Foxj1
bf_00016124,Wbp11
bf_00016111,Pdap1
bf_00015486,Ccdc33
bf_00015479,Ccz1
bf_00015478,Mif4gd
bf_00015516,Arpc1a
bf_00016352,Ube2i
bf_00015559,Uncx
bf_00015531,Abca17
bf_00015531,Abca3
bf_00015523,Fbf1
bf_00022053,Slc14a2
bf_00022053,Slc14a1
bf_00022123,Soat1
bf_00022123,Soat2
bf_00004761,Btrc
bf_00004761,Fbxw11
bf_00008501,Fam72a
bf_00016490,Islr
bf_00016490,Islr2
bf_00012487,Cfap97
bf_00010889,Fibcd1
bf_00002028,Cops2
bf_00002027,Odf3l2
bf_00002023,Zcchc9
bf_00002022,Aggf1
bf_00003622,Ssx2ip
bf_00003625,Prex2
bf_00003905,Parpbp
bf_00003902,1700001C02Rik
bf_00003896,Synrg
bf_00003248,Pask
bf_00003247,Pithd1
bf_00003246,Ufl1
bf_00003240,Zswim7
bf_00003228,Snrnp48
bf_00003225,Mterf4
bf_00003221,Ppm1g
bf_00003218,Eif3i
bf_00003205,Laptm4a
bf_00003204,Rb1cc1
bf_00002077,Pdia3
bf_00002078,Rgma
bf_00002067,Fdps
bf_00002064,Srfbp1
bf_00002605,Tgs1
bf_00002119,Cntln
bf_00002127,Ccbe1
bf_00002130,Impad1
bf_00002139,Wdr41
bf_00002140,2810403A07Rik
bf_00002166,Nudt2
bf_00002168,Ubap1
bf_00002169,Mvd
bf_00002161,Pam
bf_00002158,Ptcd2
bf_00002183,Ttc24
bf_00002185,E130311K13Rik
bf_00002186,Mcm3ap
bf_00002199,Klhl24
bf_00002206,Ccdc25
bf_00002214,Ankdd1a
bf_00002215,Pcsk1
bf_00002223,Adamtsl5
bf_00002242,Cox6c
bf_00003653,Asxl2
bf_00002604,Pde10a
bf_00002601,Rgs22
bf_00002592,Cse1l
bf_00002588,Fam91a1
bf_00000364,Pigh
bf_00002584,Trnau1ap
bf_00002583,Pak1ip1
bf_00002581,Nsmce1
bf_00002580,Ddx24
bf_00002579,Nup153
bf_00002560,Zfp593
bf_00002559,3110002H16Rik
bf_00002558,Pex3
bf_00002547,H13
bf_00002543,Cc2d2a
bf_00002535,Fam135a
bf_00002533,Odc1
bf_00002530,Dek
bf_00002529,Rps7
bf_00002527,Rnaseh1
bf_00002524,Pex13
bf_00002517,Vcpip1
bf_00002513,Rfesd
bf_00002511,Sqle
bf_00002491,Mib1
bf_00002488,Gale
bf_00003629,Tbcel
bf_00003637,Echdc1
bf_00003640,Lonp2
bf_00003587,Acp1
bf_00003588,Sh3yl1
bf_00003596,Galt
bf_00003601,Fam199x
bf_00003610,Polk
bf_00003611,Mrps21
bf_00003563,Ctsh
bf_00003564,Tubgcp4
bf_00003567,Dis3l
bf_00003568,Nsun3
bf_00003569,Trp53bp1
bf_00003572,Lrrc61
bf_00003581,Med8
bf_00003582,Phax
bf_00003583,Commd9
bf_00003530,Ncln
bf_00003523,Mrpl54
bf_00003518,Dolk
bf_00003517,Slc35a4
bf_00003515,4930453N24Rik
bf_00003513,Lsm6
bf_00003514,Hsd17b4
bf_00003504,Ssr2
bf_00003498,Elovl2
bf_00003496,Ndufs5
bf_00003495,Bag2
bf_00003494,Usp14
bf_00003493,Rab23
bf_00003492,Smc6
bf_00003484,Ppie
bf_00003472,Klhl14
bf_00003468,Rab12
bf_00003459,Ccm2
bf_00003457,Itgb1bp1
bf_00003442,Psmb2
bf_00003437,Nfyc
bf_00003433,Elp3
bf_00003431,Ltv1
bf_00003408,Ept1
bf_00003384,Atraid
bf_00003383,Tekt2
bf_00003372,Trappc12
bf_00003371,Tssc1
bf_00003370,1110032A03Rik
bf_00003349,Rtel1
bf_00003362,Hbs1l
bf_00003363,Mybl1
bf_00003328,Gnl2
bf_00003326,Utp23
bf_00003323,Tfap2a
bf_00003320,Prss16
bf_00003314,Ankrd29
bf_00003312,Tatdn1
bf_00003311,Tmem214
bf_00003306,Klhl38
bf_00003291,Preb
bf_00003283,Ift172
bf_00003282,Ppt1
bf_00003279,Rps20
bf_00003278,Tm9sf4
bf_00003277,Agbl5
bf_00003276,Tbpl1
bf_00003877,Bsdc1
bf_00003874,Lmbrd1
bf_00003940,Pqlc3
bf_00002483,Commd10
bf_00002484,Pepd
bf_00003907,Prrc1
bf_00003916,Ace2
bf_00002688,Fbxo22
bf_00002717,Tbca
bf_00002720,Ttc37
bf_00002313,Riok2
bf_00002284,Mphosph10
bf_00002269,Xpa
bf_00002268,Rprd2
bf_00002251,Mapkapk5
bf_00003647,Cdk7
bf_00003660,Ak6
bf_00003661,Parp16
bf_00003670,Ctdp1
bf_00003679,Uba6
bf_00003686,Lonp1
bf_00003687,Nars
bf_00002097,Chaf1a
bf_00002094,Det1
bf_00002611,Acot13
bf_00002612,BC005537
bf_00002618,Cenpk
bf_00002622,Ythdc2
bf_00002623,Pmvk
bf_00002624,Aagab
bf_00002625,Iqch
bf_00002626,Edc3
bf_00002629,Mau2
bf_00002630,Noc3l
bf_00002631,Tollip
bf_00002634,E430025E21Rik
bf_00002743,Glrx
bf_00002740,Vps45
bf_00002738,Trmo
bf_00002735,Ctu2
bf_00002733,Snapc3
bf_00002730,Fam96a
bf_00002727,Spg11
bf_00002325,Dcp2
bf_00002331,Ccdc124
bf_00002332,Vps33b
bf_00002338,Nr2e3
bf_00002343,Hacd3
bf_00002344,Dapk1
bf_00002346,Amacr
bf_00002347,Rdm1
bf_00002348,Ccdc112
bf_00002359,Dazap1
bf_00002360,Ddx49
bf_00002372,Rabl3
bf_00002374,Cpox
bf_00002377,Ptar1
bf_00002378,Pdcd7
bf_00002382,Tyms
bf_00002388,Cln6
bf_00002394,Ticrr
bf_00002396,Map2k5
bf_00002404,Mcee
bf_00002411,Cactin
bf_00002412,Lins1
bf_00002413,Ostf1
bf_00002417,Mtmr10
bf_00002418,Atr
bf_00002419,Tpgs2
bf_00002424,Nol6
bf_00002425,Arsk
bf_00002427,Katnal2
bf_00002445,Spag8
bf_00002447,Mrpl24
bf_00002448,Sugp1
bf_00002673,Agpat5
bf_00002672,Rnf146
bf_00002670,Rspo2
bf_00002667,Slc32a1
bf_00002654,Ppp2r3c
bf_00002651,Ahi1
bf_00002650,Yipf6
bf_00002641,Gtdc1
bf_00002640,Adgrv1
bf_00002747,Spg21
bf_00002749,Slc30a5
bf_00002750,Ipo11
bf_00002752,Ier3ip1
bf_00002754,Prcc
bf_00002756,Acer2
bf_00003910,Pdzd2
bf_00003911,Gtpbp3
bf_00002679,Pofut1
bf_00009628,Rae1
bf_00003749,Thsd4
bf_00003757,Eif6
bf_00002777,Pik3c3
bf_00002782,Efl1
bf_00002784,Mrps30
bf_00002795,Terb2
bf_00002798,Cog1
bf_00002803,Vwa9
bf_00002807,Thoc1
bf_00002808,Slc35b3
bf_00002813,2310011J03Rik
bf_00002814,Papd4
bf_00002815,Upf1
bf_00002818,Use1
bf_00002826,Trip4
bf_00002827,2810417H13Rik
bf_00002829,Cep120
bf_00002830,Prdm6
bf_00002831,Slc25a46
bf_00002834,Nsa2
bf_00002835,Sirt6
bf_00002859,Trit1
bf_00002857,Jmjd7
bf_00002856,Nol10
bf_00002847,Dscc1
bf_00002866,Tmem266
bf_00002867,Etfa
bf_00002871,Scaper
bf_00002874,Rcl1
bf_00002878,Armc6
bf_00002879,Galk2
bf_00002883,Lrrc6
bf_00002886,Rps18
bf_00002886,Gm6987
bf_00002890,Cwf19l1
bf_00002903,Eri2
bf_00002902,Myef2
bf_00002895,Pggt1b
bf_00002892,Asb7
bf_00002906,Kxd1
bf_00002909,Dap3
bf_00002910,Ash1l
bf_00002921,Arnt2
bf_00002922,Sars2
bf_00002924,Fastkd5
bf_00002935,Msh3
bf_00002931,Cops5
bf_00002930,Ift52
bf_00002927,Nsfl1c
bf_00002943,Gkap1
bf_00002944,Ddx59
bf_00002949,Timm44
bf_00002953,Nbas
bf_00002959,Rasl12
bf_00003029,Ghitm
bf_00003038,Prim2
bf_00003041,1700037H04Rik
bf_00003042,Gmnn
bf_00003044,Cbr4
bf_00003045,Cspp1
bf_00003054,Gba2
bf_00003063,Txndc5
bf_00003064,Fkbp8
bf_00003066,Tfip11
bf_00003067,Tm2d3
bf_00003068,Elp4
bf_00003074,Ankle1
bf_00003079,Mfsd12
bf_00003186,Tmem173
bf_00003184,Nudt15
bf_00003182,Snupn
bf_00003180,Naa35
bf_00003176,Gfm2
bf_00003175,Haus1
bf_00003174,1110059E24Rik
bf_00003173,Commd1
bf_00003169,Fbxo33
bf_00003162,Pigb
bf_00002991,Polr3c
bf_00002990,Mocs2
bf_00002987,Ndufs4
bf_00002974,Jtb
bf_00002971,Rsl24d1
bf_00002968,Haus6
bf_00002967,Sdhaf4
bf_00002966,Ncbp1
bf_00002965,Tcp1
bf_00002964,Polrmt
bf_00008896,Cenph
bf_00003014,Smg5
bf_00003012,Mrpl39
bf_00003004,Mrps11
bf_00003720,2210408I21Rik
bf_00003794,Epb41l4a
bf_00003792,Ndufs7
bf_00003765,Idh3a
bf_00003857,Neil1
bf_00003842,Cfap161
bf_00003835,Nelfa
bf_00003121,Polg
bf_00003128,Mei1
bf_00003158,Fan1
bf_00003159,Focad
bf_00003160,Dda1
bf_00003867,Psma4
bf_00003138,Flad1
bf_00003141,Nudt12
bf_00003086,Aldh7a1
bf_00017793,Tctex1d2
bf_00017790,Gpalpp1
bf_00017785,Hmces
bf_00017784,Tmem126a
bf_00017781,Vps16
bf_00017763,Samd11
bf_00017751,Xrra1
bf_00017739,Dner
bf_00017701,Ift80
bf_00017675,Klhl26
bf_00017677,Efhc2
bf_00017678,Cmc4
bf_00017850,Taf5
bf_00017855,Eda
bf_00017861,Parl
bf_00017862,Cog3
bf_00017865,Ufc1
bf_00017878,Thap4
bf_00017888,Clns1a
bf_00017906,Ccnb3
bf_00017913,Uvrag
bf_00017926,Tmtc4
bf_00017935,Pcca
bf_00017943,Slc3a1
bf_00017945,Sucla2
bf_00017946,Trdmt1
bf_00018718,Mars2
bf_00018776,Commd2
bf_00018778,Cep295
bf_00018788,Trpc1
bf_00018797,Tpp2
bf_00018812,Dkc1
bf_00018822,Uqcrb
bf_00018823,Lrrc63
bf_00018826,Zranb3
bf_00018835,Ice1
bf_00018836,Fance
bf_00018837,Phf6
bf_00018839,Cars
bf_00018840,Fbxl15
bf_00018846,Rbm8a
bf_00018851,Plekhb2
bf_00018216,Gen1
bf_00018436,Polr3b
bf_00018437,Rnf7
bf_00018126,3010026O09Rik
bf_00018122,Rpl8
bf_00018118,Ankrd39
bf_00018117,Mre11a
bf_00018116,Tmem127
bf_00018115,Ubxn7
bf_00018110,Iws1
bf_00018108,Atg3
bf_00018098,Pank4
bf_00018097,Tmem164
bf_00018083,Mis12
bf_00018074,Myeov2
bf_00018073,Wdr44
bf_00018058,Rhbdd1
bf_00018047,Pola1
bf_00018003,Fis1
bf_00018004,Gsr
bf_00018016,Gk5
bf_00018018,Pid1
bf_00018021,Dtymk
bf_00018023,Bysl
bf_00018037,4833420G17Rik
bf_00018567,Ect2
bf_00018576,Rsrc1
bf_00017982,Cenpi
bf_00017978,Mpdu1
bf_00017960,Rnaseh2b
bf_00017959,Tssc4
bf_00018654,Med4
bf_00018651,Cdc16
bf_00018650,Akap14
bf_00018649,Trip12
bf_00018648,Fbxo36
bf_00018645,Gpatch3
bf_00018636,Myo16
bf_00018671,Uxs1
bf_00018672,Smc4
bf_00018683,Bcs1l
bf_00018685,Nufip1
bf_00018599,Ears2
bf_00018313,Psmd1
bf_00018315,Slc35a5
bf_00018316,Iqcg
bf_00018344,Agmat
bf_00018355,Pold3
bf_00018366,Ccdc39
bf_00018368,Vwa8
bf_00018371,Cep19
bf_00018372,Emsy
bf_00018376,Gfm1
bf_00018391,U2surp
bf_00018395,Seh1l
bf_00018396,Elp2
bf_00018397,Tmco3
bf_00018225,Agtrap
bf_00018224,Spryd3
bf_00018880,Mut
bf_00018275,Mpi
bf_00018278,Ndufa1
bf_00018232,Zbtb44
bf_00018235,1110001J03Rik
bf_00018247,Tmem19
bf_00018250,Mospd1
bf_00018256,Zbbx
bf_00018259,Med14
bf_00018260,Wdfy2
bf_00018900,Gpr180
