amph_id,human_name
bf_00014749,KPNA2
bf_00014703,MYO6
bf_00004113,QSER1
bf_00014655,UST
bf_00014680,JAGN1
bf_00014684,DIO3
bf_00014940,AHR
bf_00014846,ANKRD6
bf_00022610,LRIF1
bf_00022609,TMEM230
bf_00022566,MYLK
bf_00022599,WAC
bf_00004846,TTF2
bf_00022637,GUK1
bf_00023172,LIPT2
bf_00022952,TSPEAR
bf_00022939,MAIP1
bf_00022933,NSF
bf_00022848,ACP5
bf_00022764,MKX
bf_00022674,ST6GALNAC2
bf_00022662,ANKIB1
bf_00022655,CCDC14
bf_00023442,KLF6
bf_00021395,HECW2
bf_00022326,MAP3K20
bf_00022302,ABCB6
bf_00022219,HSPE1-MOB4
bf_00022219,MOB4
bf_00022225,MSS51
bf_00022291,MRAS
bf_00022032,ACAA1
bf_00022028,TUBG1
bf_00021766,SNAPC1
bf_00021760,PARD3
bf_00021749,ACLY
bf_00021739,RACGAP1
bf_00021617,EFCAB1
bf_00021575,PGAP3
bf_00021577,CCDC173
bf_00021933,AQP12B
bf_00021933,AQP12A
bf_00021881,FAM117B
bf_00021857,CS
bf_00021854,GPR155
bf_00021828,KLHL10
bf_00021959,RAB18
bf_00022193,TMEM198
bf_00022186,SPAG6
bf_00022174,COBLL1
bf_00022114,HTR1A
bf_00022112,LSM12
bf_00022059,SLC25A10
bf_00022062,ADAM23
bf_00022050,MSL1
bf_00002007,TACO1
bf_00022206,C2orf69
bf_00022446,ARHGAP23
bf_00022466,BAMBI
bf_00022455,PSMD11
bf_00018923,NRDC
bf_00018963,ABHD10
bf_00018990,IPO13
bf_00019031,RICTOR
bf_00019079,CTH
bf_00019097,SERBP1
bf_00019111,TM2D1
bf_00019188,RNF11
bf_00019238,SLC44A1
bf_00019258,JUN
bf_00019502,P4HTM
bf_00019653,GLIS3
bf_00019635,FZR1
bf_00020132,HCCS
bf_00020117,FREM1
bf_00019791,RANBP3
bf_00019748,DAB2
bf_00019731,ABCD3
bf_00019726,YIPF1
bf_00019827,ELOF1
bf_00019912,GCDH
bf_00019951,LMBRD2
bf_00019319,BUD13
bf_00019316,ST3GAL3
bf_00019311,SPATA1
bf_00019462,EDEM3
bf_00019465,IFI30
bf_00019436,RPL37
bf_00019408,DPYD
bf_00019394,NDUFA11
bf_00019389,RNF220
bf_00019530,C19orf44
bf_00019367,DMRT2
bf_00019376,CBARP
bf_00006142,ELOVL6
bf_00006146,TXNDC15
bf_00006129,CRIP1
bf_00005996,CASP7
bf_00006405,ATAD1
bf_00006365,STK31
bf_00006393,MINPP1
bf_00006396,FBXW10
bf_00006396,CDRT1
bf_00006358,GBE1
bf_00006350,UBXN8
bf_00006665,PAQR3
bf_00006265,CCDC6
bf_00006228,RPS24
bf_00006790,CHDH
bf_00006621,NODAL
bf_00006480,SLC18A3
bf_00006460,PHB
bf_00006452,DMBX1
bf_00006543,GBF1
bf_00007688,CCDC177
bf_00006070,WAPL
bf_00006079,AAK1
bf_00006601,PPA1
bf_00006699,PCDH15
bf_00006717,ZNF800
bf_00006721,DLG5
bf_00006733,DOK7
bf_00006735,NFU1
bf_00006749,PNRC2
bf_00006762,ADK
bf_00006001,PTPN13
bf_00006022,GMCL2
bf_00006022,GMCL1
bf_00006021,C4orf45
bf_00006694,SGMS1
bf_00006312,LRMDA
bf_00006311,BIRC7
bf_00025763,ACADL
bf_00026407,JAZF1
bf_00026410,COA3
bf_00026413,MCM6
bf_00026417,TMEM169
bf_00026418,FBXL7
bf_00026452,GRINA
bf_00026210,GULP1
bf_00026587,BMPR2
bf_00026586,SOSTDC1
bf_00026571,CUL1
bf_00026402,ATXN7L3
bf_00026401,C21orf58
bf_00026395,YME1L1
bf_00026057,FAIM2
bf_00010254,SLC39A1
bf_00026011,HIBADH
bf_00025977,GGACT
bf_00025967,EPC1
bf_00026552,NAB1
bf_00025921,RPL32
bf_00025878,SELENOO
bf_00025899,KMT2C
bf_00026267,PSMA2
bf_00026265,TGFBR2
bf_00026190,INO80D
bf_00026106,PTGES3L-AARSD1
bf_00026106,AARSD1
bf_00026151,LNPK
bf_00026148,EVX1
bf_00026118,FAIM
bf_00026116,SAP18
bf_00026366,EIF4B
bf_00026345,BAZ2B
bf_00023473,SWSAP1
bf_00023658,CYP4V2
bf_00023629,ASCL1
bf_00023683,PPP1R12A
bf_00023681,AATF
bf_00024286,DKK3
bf_00024248,LOC107987373
bf_00024248,MRPL23
bf_00024231,SINHCAF
bf_00024225,GRIN1
bf_00024185,TIGAR
bf_00024308,CDKN1B
bf_00024146,RABL2B
bf_00024146,RABL2A
bf_00024119,INCENP
bf_00024117,RRAS2
bf_00024012,PAH
bf_00023975,CCDC34
bf_00023949,SYT7
bf_00023746,CNOT4
bf_00023875,SLC1A2
bf_00023884,RSKR
bf_00023908,TMTC2
bf_00024472,TSG101
bf_00024506,C11orf16
bf_00024600,OXR1
bf_00024819,XRCC5
bf_00024760,TDRD7
bf_00024778,SDHD
bf_00024746,WDR48
bf_00024846,CTSB
bf_00024866,MCM3
bf_00025172,MED30
bf_00024917,SNX19
bf_00024913,ADAM17
bf_00025085,ZMYND8
bf_00025467,SLC25A32
bf_00025123,RGSL1
bf_00024951,VPS13B
bf_00024956,GID8
bf_00024907,KLHL31
bf_00025008,RPS8
bf_00025353,ADA
bf_00025330,SLCO3A1
bf_00025397,DENND3
bf_00020059,ZNF219
bf_00004073,PAX6
bf_00003980,CALU
bf_00003969,SAMM50
bf_00004006,HPS5
bf_00004095,FAHD2A
bf_00004095,FAHD2B
bf_00005269,SPEF1
bf_00005287,NRBF2
bf_00005288,PEBP4
bf_00005290,ADO
bf_00005308,CHMP3
bf_00005308,RNF103-CHMP3
bf_00005337,PROM1
bf_00005701,TAPT1
bf_00005774,RPL26L1
bf_00005774,RPL26
bf_00005775,ACADSB
bf_00004192,ETFRF1
bf_00005259,UBLCP1
bf_00005240,PDZD7
bf_00005225,ZRANB1
bf_00005205,DCTN1
bf_00005204,PCED1A
bf_00005204,PCED1B
bf_00005172,CYP19A1
bf_00005165,ADGRA3
bf_00004634,MMP21
bf_00004648,TCERG1
bf_00004652,NOA1
bf_00004677,CCDC149
bf_00004690,PUF60
bf_00004693,INPP5A
bf_00004709,ETF1
bf_00004710,PSTK
bf_00004719,RGS12
bf_00004759,NT5C2
bf_00004776,LGI1
bf_00004788,REC8
bf_00004796,PPARGC1A
bf_00004803,BNIP1
bf_00004806,UNG
bf_00004815,SFXN5
bf_00004819,ADRB2
bf_00005506,ARL3
bf_00005454,CLINT1
bf_00005444,RPEL1
bf_00005444,RPE
bf_00005348,FAXC
bf_00005979,ARID5B
bf_00004830,SHTN1
bf_00004880,QDPR
bf_00004881,KCMF1
bf_00004886,PRELID1
bf_00004889,SH3BP2
bf_00005122,RASSF8
bf_00005088,NAT10
bf_00005061,RPS10-NUDT3
bf_00005061,RPS10
bf_00005034,ATP5ME
bf_00005039,MOB2
bf_00005002,PLEKHA1
bf_00005138,ZNF143
bf_00004925,SMC3
bf_00004966,NKX1-2
bf_00004962,RCCD1
bf_00004961,PSMD4
bf_00004957,SPON2
bf_00004951,CHMP7
bf_00004949,ZFYVE28
bf_00004991,TMX2
bf_00004506,AMBRA1
bf_00004534,DBX1
bf_00004581,ELOVL4
bf_00004573,CAPRIN1
bf_00004488,RPS16
bf_00004491,PIFO
bf_00005880,HPDL
bf_00004413,PPFIBP1
bf_00004399,NFYA
bf_00004388,TSPAN18
bf_00004283,WT1
bf_00004244,EIF4G2
bf_00005940,BOD1L2
bf_00005940,BOD1
bf_00005824,RNF145
bf_00005922,NKX3-2
bf_00007506,DUT
bf_00007572,RNF165
bf_00006826,CEP152
bf_00007360,CTDSPL2
bf_00007350,MPC2
bf_00007639,TNFAIP8L2-SCNM1
bf_00007639,SCNM1
bf_00007601,MECR
bf_00007073,RNF180
bf_00007055,TJP1
bf_00007040,ALG13
bf_00007015,MFAP1
bf_00006984,MICOS13
bf_00006970,PRTG
bf_00006955,TBC1D7
bf_00006955,TBC1D7-LOC100130357
bf_00007084,DHFR2
bf_00007084,DHFR
bf_00007250,LHFPL2
bf_00007207,VPS72
bf_00006914,ST8SIA3
bf_00007155,MGAT1
bf_00007154,CALML4
bf_00007119,SMU1
bf_00007098,TP53I11
bf_00006868,CARNMT1
bf_00007441,USH1G
bf_00000209,TRAPPC6B
bf_00000225,DDX6
bf_00000241,GPHN
bf_00000256,CCSAP
bf_00000330,FEZ2
bf_00012905,PAM16
bf_00000353,JKAMP
bf_00000365,CNPY3-GNMT
bf_00000365,GNMT
bf_00000383,KAT5
bf_00000406,SRF
bf_00000409,RBM25
bf_00000411,PLCB4
bf_00000424,KCNK1
bf_00000434,SYNJ2BP
bf_00000434,SYNJ2BP-COX16
bf_00000529,ERMARD
bf_00000531,AFTPH
bf_00000563,AHSA1
bf_00000623,TRERF1
bf_00000628,CCS
bf_00000664,KIZ
bf_00000669,HNRNPL
bf_00000680,MKRN2OS
bf_00000687,EMC7
bf_00000688,TOMM20
bf_00000706,CIC
bf_00000710,SLC37A4
bf_00000756,ARHGAP11B
bf_00000756,ARHGAP11A
bf_00000802,PC
bf_00000069,KMO
bf_00000120,STX5
bf_00000176,LIN52
bf_00000173,BBOF1
bf_00000197,BRF1
bf_00000317,WDR26
bf_00000279,ARCN1
bf_00000813,XPO1
bf_00000816,FH
bf_00000819,OTUB1
bf_00000849,NPC2
bf_00000856,KLHDC3
bf_00000872,CENPF
bf_00000876,NPAS4
bf_00000901,FSTL1
bf_00000924,FAU
bf_00000928,CEP128
bf_00000933,DDHD1
bf_00000939,ATXN3L
bf_00000939,ATXN3
bf_00000946,PI4KA
bf_00000962,LOC102724642
bf_00000962,ANAPC1
bf_00001051,UGP2
bf_00001070,PKNOX2
bf_00001232,SYNE1
bf_00001226,IFT43
bf_00001220,ACTR10
bf_00001146,CNRIP1
bf_00001168,NAA40
bf_00001105,LIPE
bf_00001098,HINFP
bf_00001236,USP2
bf_00001309,AIDA
bf_00001329,DRAP1
bf_00001344,ITPK1
bf_00001813,IGSF9B
bf_00001804,GTF2E1
bf_00001773,WASHC2C
bf_00001773,WASHC2A
bf_00002014,MDH1
bf_00001574,ACSS1
bf_00001953,POLR2E
bf_00001948,NKX2-2
bf_00001869,FBXO11
bf_00001607,SNW1
bf_00001598,SNRPD3
bf_00001643,NEPRO
bf_00001688,BTBD17
bf_00001680,FUT8
bf_00001677,CHURC1-FNTB
bf_00001677,FNTB
bf_00001676,PSMC1
bf_00001425,SIK2
bf_00001996,SUZ12
bf_00008768,EFCC1
bf_00008782,ARPC4
bf_00008804,SLC25A20
bf_00008309,EBP
bf_00008154,DNM1L
bf_00008907,OTUD5
bf_00008841,CHCHD6
bf_00008816,TMEM43
bf_00008433,METAP2
bf_00008448,FOXP4
bf_00008204,PTPRG
bf_00009020,NFYB
bf_00008372,GPKOW
bf_00008362,SNRPF
bf_00008361,RNASEK
bf_00008350,HAL
bf_00007975,PNPLA8
bf_00007992,IL17RD
bf_00008002,ATP6AP1
bf_00009185,C5orf49
bf_00008225,SLC25A3
bf_00008245,DMTF1
bf_00007935,MFSD4A
bf_00008017,SORT1
bf_00009263,TMEM168
bf_00009122,CCDC155
bf_00009122,LOC645177
bf_00008716,PEX19
bf_00008733,ISY1
bf_00008733,ISY1-RAB43
bf_00007751,ALG10B
bf_00007751,ALG10
bf_00007774,IQSEC1
bf_00007823,SLC2A13
bf_00007846,TUSC2
bf_00008545,TASOR
bf_00008557,DNAJB9
bf_00008563,RRP9
bf_00008569,FBXL14
bf_00008591,PORCN
bf_00008662,KMT2E
bf_00008029,ATP6V1FNB
bf_00008029,LOC105377650
bf_00008648,UBE2N
bf_00008517,ACOD1
bf_00008091,G6PD
bf_00008090,CERK
bf_00008466,GRAMD4
bf_00015337,ATF7IP2
bf_00016383,PHF12
bf_00016454,ARMC1
bf_00016478,CTNND2
bf_00016516,ASL
bf_00016508,NDUFS8
bf_00016530,RPUSD4
bf_00017005,PPTC7
bf_00017007,VPS29
bf_00016793,CLUH
bf_00016790,MORC2
bf_00016770,EMC3
bf_00016819,PRXL2A
bf_00016820,CUEDC1
bf_00016929,CCDC74A
bf_00016929,CCDC74B
bf_00017059,SMARCB1
bf_00017034,PAFAH1B1
bf_00017078,MED19
bf_00017106,RPLP2
bf_00017145,KSR2
bf_00017166,IQCB1
bf_00017184,NF1
bf_00017214,ASPDH
bf_00017239,SUPT4H1
bf_00017242,SH2B2
bf_00017493,GPR89B
bf_00017493,GPR89A
bf_00017485,NLK
bf_00017476,AKAP1
bf_00017451,PPM1D
bf_00017426,SLX1B
bf_00017426,SLX1A
bf_00017401,SSRP1
bf_00017375,YWHAE
bf_00017374,TRAF4
bf_00017366,CRCP
bf_00017350,BCO1
bf_00017348,UBE2G1
bf_00017312,TCN1
bf_00017312,CBLIF
bf_00017294,TYW1B
bf_00017294,TYW1
bf_00017536,BHLHA9
bf_00017552,TBX5
bf_00016684,KMT5A
bf_00016686,TMED2
bf_00016689,DNAJC30
bf_00016676,POR
bf_00016667,SLC43A3
bf_00016591,ACADS
bf_00017581,CPD
bf_00017610,POLR2J2
bf_00017610,POLR2J3
bf_00012291,ANKH
bf_00012310,GCNA
bf_00013651,RANGAP1
bf_00012761,FBXW7
bf_00012755,TMEM237
bf_00013568,ARFIP2
bf_00012705,CETN2
bf_00012687,OTUD4
bf_00012899,UCHL3
bf_00012906,GLIS2
bf_00012925,NEIL3
bf_00012947,ATP6V0C
bf_00012948,PWP2
bf_00012948,LOC102724159
bf_00012981,CLPB
bf_00012989,CHIC2
bf_00012481,KIDINS220
bf_00013025,RNF14
bf_00013027,INPP4A
bf_00013045,PIH1D3
bf_00013061,ARHGEF17
bf_00013132,CCDC134
bf_00013186,TAF1
bf_00013186,TAF1L
bf_00013188,ANKRD50
bf_00013192,NOCT
bf_00013202,NXT1
bf_00013202,NXT2
bf_00012879,RPL31
bf_00012807,RNF150
bf_00012459,ANKRD46
bf_00012338,AFF4
bf_00013653,UBE2K
bf_00013421,THOC2
bf_00013304,LOC101928879
bf_00013304,COMMD5
bf_00013319,MCTS1
bf_00012646,AIMP1
bf_00012614,OGT
bf_00012618,NDUFC2-KCTD14
bf_00012618,NDUFC2
bf_00012620,RBX1
bf_00012573,SPCS3
bf_00012556,ASAH1
bf_00012528,TDO2
bf_00013360,CDK11A
bf_00013360,CDK11B
bf_00010875,PLA2G4A
bf_00010890,KIFAP3
bf_00011150,PRRX1
bf_00011063,ODF2
bf_00011238,NOTCH1
bf_00011241,SEC22B
bf_00011839,HS2ST1
bf_00011833,SURF4
bf_00011818,IVNS1ABP
bf_00011697,CCDC180
bf_00011689,LHX8
bf_00011920,NPDC1
bf_00012169,FLOT1
bf_00012064,TNNI3K
bf_00012064,FPGT-TNNI3K
bf_00012069,TMEM183A
bf_00012069,TMEM183B
bf_00012087,KIAA1614
bf_00012088,XPR1
bf_00011727,ALDH9A1
bf_00011703,AK5
bf_00011702,MAN1B1
bf_00011359,GABBR1
bf_00011377,ZDHHC23
bf_00011391,TSC1
bf_00011322,C1orf21
bf_00011310,WDR47
bf_00011303,CCDC18
bf_00011446,TTC16
bf_00011455,BARHL1
bf_00012269,HMCN1
bf_00009324,FAM210A
bf_00009362,SMPD3
bf_00009455,SNAI1
bf_00009446,MAF1
bf_00009675,METTL9
bf_00009614,CNBD1
bf_00010469,MMP24-AS1-EDEM2
bf_00010469,EDEM2
bf_00010566,C1orf109
bf_00009718,TRPC4AP
bf_00009559,ECI2
bf_00009562,GSE1
bf_00009483,TP53RK
bf_00009477,ERN1
bf_00009439,TWSG1
bf_00009442,GPI
bf_00009699,SACM1L
bf_00010617,PDCD5
bf_00010609,ACIN1
bf_00009736,TMEM42
bf_00009753,WDCP
bf_00009761,ENTR1
bf_00009771,FOXQ1
bf_00009812,FBXO30
bf_00010128,FAM217B
bf_00010127,PRPF4B
bf_00010114,TMX3
bf_00010089,PRR5
bf_00010082,MYLIP
bf_00010044,UGT8
bf_00009831,FBXO15
bf_00009823,TAL2
bf_00009821,ZNRF2
bf_00010133,PDP1
bf_00010136,RBM39
bf_00010446,SLC66A2
bf_00010505,KIF4B
bf_00010505,KIF4A
bf_00010537,KCTD15
bf_00010384,NFAT5
bf_00010406,DNAJA2
bf_00010412,ARL2BP
bf_00010498,TPPP3
bf_00010478,SOCS6
bf_00010175,GPAA1
bf_00010195,JPH1
bf_00010219,FANCA
bf_00010246,RREB1
bf_00010363,ZFP64
bf_00010337,CTSZ
bf_00010818,SIRT5
bf_00010838,BBS4
bf_00010850,GOT2
bf_00010846,JARID2
bf_00015056,FLII
bf_00015124,RADIL
bf_00015320,NT5C
bf_00015320,NT5M
bf_00015197,ZNF207
bf_00015201,CHMP6
bf_00015897,PDPK1
bf_00015895,GAS7
bf_00016178,JOSD1
bf_00015872,GTPBP1
bf_00015794,OTC
bf_00015829,TPTE2
bf_00015829,TPTE
bf_00016217,MOSMO
bf_00016218,SLC25A17
bf_00016002,ADPRM
bf_00015986,GRID2IP
bf_00015958,MSRB1
bf_00015956,SRSF2
bf_00016040,TPP1
bf_00015919,DNAAF5
bf_00015253,FOXL2
bf_00015261,ANKRD40
bf_00015297,SLC25A38
bf_00015772,SLC29A4
bf_00015729,DNAI2
bf_00015711,RPSA
bf_00015711,RPSAP58
bf_00015710,PDXDC1
bf_00015710,LOC102724985
bf_00015688,NDUFAB1
bf_00015607,SOX9
bf_00015589,MCHR1
bf_00015583,ALYREF
bf_00015570,HID1
bf_00015391,DNAL4
bf_00015390,UQCRC2
bf_00015386,IQCE
bf_00015367,CANT1
bf_00015164,GRB2
bf_00015150,DESI1
bf_00015139,FOPNL
bf_00015098,MPRIP
bf_00015414,TOB1
bf_00015434,U2AF2
bf_00015438,ISOC2
bf_00016125,FOXJ1
bf_00016124,WBP11
bf_00016111,PDAP1
bf_00015486,CCDC33
bf_00015479,CCZ1
bf_00015479,CCZ1B
bf_00015478,MIF4GD
bf_00015516,ARPC1A
bf_00016352,UBE2I
bf_00015559,UNCX
bf_00015531,ABCA3
bf_00015523,FBF1
bf_00022053,SLC14A2
bf_00022053,SLC14A1
bf_00022123,SOAT1
bf_00022123,SOAT2
bf_00004761,BTRC
bf_00004761,FBXW11
bf_00008501,FAM72B
bf_00008501,FAM72A
bf_00008501,FAM72C
bf_00008501,FAM72D
bf_00016490,ISLR
bf_00016490,ISLR2
bf_00012487,CFAP97
bf_00010889,FIBCD1
bf_00002028,COPS2
bf_00002027,ODF3L2
bf_00002023,ZCCHC9
bf_00002022,AGGF1
bf_00003622,SSX2IP
bf_00003625,PREX2
bf_00003905,PARPBP
bf_00003902,C2orf70
bf_00003896,SYNRG
bf_00003248,PASK
bf_00003247,PITHD1
bf_00003246,UFL1
bf_00003240,ZSWIM7
bf_00003228,SNRNP48
bf_00003225,MTERF4
bf_00003221,PPM1G
bf_00003218,EIF3I
bf_00003205,LAPTM4A
bf_00003204,RB1CC1
bf_00002077,PDIA3
bf_00002078,RGMA
bf_00002067,FDPS
bf_00002064,SRFBP1
bf_00002605,TGS1
bf_00002119,CNTLN
bf_00002127,CCBE1
bf_00002130,IMPAD1
bf_00002139,WDR41
bf_00002140,KHDC4
bf_00002166,NUDT2
bf_00002168,UBAP1
bf_00002169,MVD
bf_00002161,PAM
bf_00002158,PTCD2
bf_00002183,TTC24
bf_00002185,C3orf33
bf_00002186,MCM3AP
bf_00002206,CCDC25
bf_00002214,ANKDD1A
bf_00002215,PCSK1
bf_00002223,ADAMTSL5
bf_00002242,COX6C
bf_00003653,ASXL2
bf_00002604,PDE10A
bf_00002601,RGS22
bf_00002592,CSE1L
bf_00002588,FAM91A1
bf_00000364,PIGH
bf_00002584,TRNAU1AP
bf_00002583,PAK1IP1
bf_00002581,NSMCE1
bf_00002580,DDX24
bf_00002579,NUP153
bf_00002560,ZNF593
bf_00002559,RMC1
bf_00002558,PEX3
bf_00002547,HM13
bf_00002543,CC2D2A
bf_00002535,FAM135A
bf_00002533,ODC1
bf_00002530,DEK
bf_00002529,RPS7
bf_00002527,RNASEH1
bf_00002524,PEX13
bf_00002517,VCPIP1
bf_00002513,RFESD
bf_00002511,SQLE
bf_00002491,MIB1
bf_00002488,GALE
bf_00003629,TBCEL
bf_00003637,ECHDC1
bf_00003640,LONP2
bf_00003587,ACP1
bf_00003588,SH3YL1
bf_00003596,GALT
bf_00003601,FAM199X
bf_00003610,POLK
bf_00003611,MRPS21
bf_00003563,CTSH
bf_00003564,TUBGCP4
bf_00003567,DIS3L
bf_00003568,NSUN3
bf_00003569,TP53BP1
bf_00003572,LRRC61
bf_00003581,MED8
bf_00003582,PHAX
bf_00003583,COMMD9
bf_00003530,NCLN
bf_00003523,MRPL54
bf_00003518,DOLK
bf_00003517,SLC35A4
bf_00003515,C3orf38
bf_00003513,LSM6
bf_00003514,HSD17B4
bf_00003504,SSR2
bf_00003498,ELOVL2
bf_00003496,NDUFS5
bf_00003495,BAG2
bf_00003494,USP14
bf_00003493,RAB23
bf_00003492,SMC6
bf_00003484,PPIE
bf_00003472,KLHL14
bf_00003468,RAB12
bf_00003459,CCM2
bf_00003457,ITGB1BP1
bf_00003442,PSMB2
bf_00003437,NFYC
bf_00003433,ELP3
bf_00003431,LTV1
bf_00003408,SELENOI
bf_00003384,ATRAID
bf_00003383,TEKT2
bf_00003372,TRAPPC12
bf_00003371,EIPR1
bf_00003370,C11orf1
bf_00003349,RTEL1
bf_00003362,HBS1L
bf_00003363,MYBL1
bf_00003328,GNL2
bf_00003326,UTP23
bf_00003323,TFAP2A
bf_00003320,PRSS16
bf_00003314,ANKRD29
bf_00003312,TATDN1
bf_00003311,TMEM214
bf_00003306,KLHL38
bf_00003291,PREB
bf_00003283,IFT172
bf_00003282,PPT1
bf_00003279,RPS20
bf_00003278,TM9SF4
bf_00003277,AGBL5
bf_00003276,TBPL1
bf_00003877,BSDC1
bf_00003874,LMBRD1
bf_00003940,SLC66A3
bf_00002483,COMMD10
bf_00002484,PEPD
bf_00003907,PRRC1
bf_00003916,ACE2
bf_00002688,FBXO22
bf_00002717,TBCA
bf_00002720,TTC37
bf_00002313,RIOK2
bf_00002284,MPHOSPH10
bf_00002269,XPA
bf_00002268,RPRD2
bf_00002251,MAPKAPK5
bf_00003647,CDK7
bf_00003660,AK6
bf_00003661,PARP16
bf_00003670,CTDP1
bf_00003679,UBA6
bf_00003686,LONP1
bf_00003687,NARS
bf_00002097,CHAF1A
bf_00002094,DET1
bf_00002611,ACOT13
bf_00002612,C6orf62
bf_00002618,CENPK
bf_00002622,YTHDC2
bf_00002623,PMVK
bf_00002624,AAGAB
bf_00002625,IQCH
bf_00002626,EDC3
bf_00002629,MAU2
bf_00002630,NOC3L
bf_00002631,TOLLIP
bf_00002634,WASHC5
bf_00002743,GLRX
bf_00002740,VPS45
bf_00002738,TRMO
bf_00002735,CTU2
bf_00002733,SNAPC3
bf_00002730,CIAO2A
bf_00002727,SPG11
bf_00002325,DCP2
bf_00002331,CCDC124
bf_00002332,VPS33B
bf_00002338,NR2E3
bf_00002343,HACD3
bf_00002344,DAPK1
bf_00002346,AMACR
bf_00002347,RDM1
bf_00002348,CCDC112
bf_00002359,DAZAP1
bf_00002360,DDX49
bf_00002372,RABL3
bf_00002374,CPOX
bf_00002377,PTAR1
bf_00002378,PDCD7
bf_00002382,TYMS
bf_00002388,CLN6
bf_00002394,TICRR
bf_00002396,MAP2K5
bf_00002404,MCEE
bf_00002411,CACTIN
bf_00002412,LINS1
bf_00002413,OSTF1
bf_00002417,MTMR10
bf_00002418,ATR
bf_00002419,TPGS2
bf_00002424,NOL6
bf_00002425,ARSK
bf_00002427,KATNAL2
bf_00002445,SPAG8
bf_00002447,MRPL24
bf_00002448,SUGP1
bf_00002673,AGPAT5
bf_00002672,RNF146
bf_00002670,RSPO2
bf_00002667,SLC32A1
bf_00002654,PPP2R3C
bf_00002651,AHI1
bf_00002650,YIPF6
bf_00002641,GTDC1
bf_00002640,ADGRV1
bf_00002747,SPG21
bf_00002749,SLC30A5
bf_00002750,IPO11
bf_00002752,IER3IP1
bf_00002754,PRCC
bf_00002756,ACER2
bf_00003910,PDZD2
bf_00003911,GTPBP3
bf_00002679,POFUT1
bf_00009628,RAE1
bf_00003749,THSD4
bf_00003757,EIF6
bf_00002777,PIK3C3
bf_00002782,EFL1
bf_00002784,MRPS30
bf_00002795,TERB2
bf_00002798,COG1
bf_00002803,INTS14
bf_00002807,THOC1
bf_00002808,SLC35B3
bf_00002813,C19orf25
bf_00002814,TENT2
bf_00002815,UPF1
bf_00002818,USE1
bf_00002826,TRIP4
bf_00002827,PCLAF
bf_00002829,CEP120
bf_00002830,PRDM6
bf_00002831,SLC25A46
bf_00002834,NSA2
bf_00002835,SIRT6
bf_00002859,TRIT1
bf_00002857,JMJD7
bf_00002856,NOL10
bf_00002847,DSCC1
bf_00002866,TMEM266
bf_00002867,ETFA
bf_00002871,SCAPER
bf_00002874,RCL1
bf_00002878,ARMC6
bf_00002879,GALK2
bf_00002883,LRRC6
bf_00002886,RPS18
bf_00002890,CWF19L1
bf_00002903,ERI2
bf_00002902,MYEF2
bf_00002895,PGGT1B
bf_00002892,ASB7
bf_00002906,KXD1
bf_00002909,DAP3
bf_00002910,ASH1L
bf_00002921,ARNT2
bf_00002922,SARS2
bf_00002924,FASTKD5
bf_00002935,MSH3
bf_00002931,COPS5
bf_00002930,IFT52
bf_00002927,NSFL1C
bf_00002943,GKAP1
bf_00002944,DDX59
bf_00002949,TIMM44
bf_00002953,NBAS
bf_00002959,RASL12
bf_00003029,GHITM
bf_00003038,PRIM2
bf_00003041,C20orf27
bf_00003042,GMNN
bf_00003044,CBR4
bf_00003045,CSPP1
bf_00003054,GBA2
bf_00003063,TXNDC5
bf_00003064,FKBP8
bf_00003066,TFIP11
bf_00003067,TM2D3
bf_00003068,ELP4
bf_00003074,ANKLE1
bf_00003079,MFSD12
bf_00003186,TMEM173
bf_00003184,NUDT15
bf_00003182,SNUPN
bf_00003180,NAA35
bf_00003176,GFM2
bf_00003175,HAUS1
bf_00003174,C9orf85
bf_00003173,COMMD1
bf_00003169,FBXO33
bf_00003162,PIGB
bf_00002991,POLR3C
bf_00002990,MOCS2
bf_00002987,NDUFS4
bf_00002974,JTB
bf_00002971,RSL24D1
bf_00002968,HAUS6
bf_00002967,SDHAF4
bf_00002966,NCBP1
bf_00002965,TCP1
bf_00002964,POLRMT
bf_00008896,CENPH
bf_00003014,SMG5
bf_00003012,MRPL39
bf_00003004,MRPS11
bf_00003720,KIAA0825
bf_00003794,EPB41L4A
bf_00003792,NDUFS7
bf_00003765,IDH3A
bf_00003857,NEIL1
bf_00003842,CFAP161
bf_00003835,NELFA
bf_00003121,POLG
bf_00003128,MEI1
bf_00003158,FAN1
bf_00003159,FOCAD
bf_00003160,DDA1
bf_00003867,PSMA4
bf_00003138,FLAD1
bf_00003141,NUDT12
bf_00003086,ALDH7A1
bf_00017793,TCTEX1D2
bf_00017790,GPALPP1
bf_00017785,HMCES
bf_00017784,TMEM126A
bf_00017781,VPS16
bf_00017763,SAMD11
bf_00017751,XRRA1
bf_00017739,DNER
bf_00017701,IFT80
bf_00017675,KLHL26
bf_00017677,EFHC2
bf_00017678,CMC4
bf_00017850,TAF5
bf_00017855,EDA
bf_00017861,PARL
bf_00017862,COG3
bf_00017865,UFC1
bf_00017878,THAP4
bf_00017888,CLNS1A
bf_00017906,CCNB3
bf_00017913,UVRAG
bf_00017926,TMTC4
bf_00017935,PCCA
bf_00017943,SLC3A1
bf_00017945,SUCLA2
bf_00017946,TRDMT1
bf_00018718,MARS2
bf_00018776,COMMD2
bf_00018778,CEP295
bf_00018788,TRPC1
bf_00018797,TPP2
bf_00018812,DKC1
bf_00018822,UQCRB
bf_00018823,LRRC63
